student,question,activityFK,answer,answerFlag,answerTimestamp
59,64,11174,B,1,2017-05-11 08:00:25.360171+00:00
38,72,11292,C,1,2017-05-11 08:00:23.962018+00:00
44,62,11068,B,1,2017-05-11 08:00:20.543750+00:00
59,64,11174,A,2,2017-05-11 08:00:20.285438+00:00
59,64,11174,C,2,2017-05-11 08:00:17.318242+00:00
87,62,11290,B,1,2017-05-11 08:00:00.278950+00:00
38,71,11289,C,1,2017-05-11 07:59:48.033858+00:00
52,64,11264,C,2,2017-05-11 07:59:43.784756+00:00
58,73,11251,B,1,2017-05-11 07:59:37.631117+00:00
87,61,11258,D,1,2017-05-11 07:59:35.599648+00:00
87,61,11258,B,2,2017-05-11 07:59:23.805997+00:00
19,65,11273,C,1,2017-05-11 07:59:19.527887+00:00
38,70,11281,D,1,2017-05-11 07:59:14.398252+00:00
38,70,11279,D,1,2017-05-11 07:59:07.592587+00:00
71,70,11274,D,1,2017-05-11 07:58:51.148860+00:00
38,70,11276,D,1,2017-05-11 07:58:47.903388+00:00
69,68,11261,A,1,2017-05-11 07:58:34.565320+00:00
38,70,11269,B,2,2017-05-11 07:58:25.886921+00:00
71,69,11265,B,1,2017-05-11 07:58:22.171155+00:00
19,66,11226,C,1,2017-05-11 07:58:13.310828+00:00
57,72,11266,C,1,2017-05-11 07:57:51.779087+00:00
38,69,11250,B,1,2017-05-11 07:57:45.199754+00:00
39,75,11238,B,1,2017-05-11 07:57:29.174662+00:00
16,67,11267,B,1,2017-05-11 07:57:26.074185+00:00
57,71,11263,C,1,2017-05-11 07:56:53.923428+00:00
52,65,11255,C,1,2017-05-11 07:56:30.417802+00:00
69,66,11194,C,1,2017-05-11 07:56:08.587827+00:00
57,70,11256,D,1,2017-05-11 07:56:04.662147+00:00
87,60,11247,A,1,2017-05-11 07:55:57.430915+00:00
57,69,11218,B,1,2017-05-11 07:55:19.704945+00:00
52,66,11224,C,1,2017-05-11 07:55:11.916912+00:00
58,72,11245,C,1,2017-05-11 07:54:57.026511+00:00
38,68,11234,A,1,2017-05-11 07:54:55.719629+00:00
58,72,11245,B,2,2017-05-11 07:54:54.226111+00:00
71,68,11221,A,1,2017-05-11 07:54:53.650827+00:00
58,72,11245,D,2,2017-05-11 07:54:51.673726+00:00
36,75,11242,B,1,2017-05-11 07:54:21.730506+00:00
67,75,11095,B,1,2017-05-11 07:54:19.894578+00:00
67,75,11095,B,1,2017-05-11 07:54:16.918042+00:00
75,68,11227,A,1,2017-05-11 07:54:16.265531+00:00
58,71,11229,C,1,2017-05-11 07:54:05.269158+00:00
36,74,11169,D,1,2017-05-11 07:54:01.723670+00:00
58,71,11229,A,2,2017-05-11 07:53:59.773775+00:00
58,71,11229,B,2,2017-05-11 07:53:56.205891+00:00
36,74,11169,B,2,2017-05-11 07:53:56.144983+00:00
20,75,11219,B,1,2017-05-11 07:53:55.735400+00:00
67,75,11095,B,1,2017-05-11 07:53:52.962421+00:00
38,67,11191,B,1,2017-05-11 07:53:52.663808+00:00
36,74,11169,A,2,2017-05-11 07:53:43.866980+00:00
58,70,11222,D,1,2017-05-11 07:53:36.644517+00:00
19,67,11196,B,1,2017-05-11 07:52:57.594830+00:00
75,75,10895,B,1,2017-05-11 07:52:56.249011+00:00
75,75,10895,D,2,2017-05-11 07:52:41.571294+00:00
75,75,10895,A,2,2017-05-11 07:52:36.866481+00:00
52,67,11207,B,1,2017-05-11 07:52:15.467530+00:00
80,73,11217,B,1,2017-05-11 07:51:53.845927+00:00
58,69,11202,B,1,2017-05-11 07:51:52.211748+00:00
71,67,11190,B,1,2017-05-11 07:51:50.683060+00:00
16,64,11184,B,1,2017-05-11 07:51:29.521167+00:00
75,75,10895,C,2,2017-05-11 07:51:27.135255+00:00
87,59,11200,C,1,2017-05-11 07:51:20.764357+00:00
80,74,11212,D,1,2017-05-11 07:51:15.553956+00:00
80,74,11212,B,2,2017-05-11 07:51:13.466304+00:00
80,74,11212,C,2,2017-05-11 07:51:12.218364+00:00
80,74,11212,A,2,2017-05-11 07:51:07.564818+00:00
45,67,11178,B,1,2017-05-11 07:50:59.347965+00:00
57,73,11211,B,1,2017-05-11 07:50:57.148854+00:00
80,72,11210,C,1,2017-05-11 07:50:42.894106+00:00
57,74,11209,D,1,2017-05-11 07:50:27.952428+00:00
16,64,11184,C,2,2017-05-11 07:50:17.472979+00:00
80,70,11120,D,1,2017-05-11 07:50:07.186610+00:00
74,70,11206,D,1,2017-05-11 07:49:49.199462+00:00
52,68,11157,A,1,2017-05-11 07:49:28.317013+00:00
43,66,11170,C,1,2017-05-11 07:49:17.036829+00:00
43,66,11170,D,2,2017-05-11 07:49:15.318257+00:00
43,66,11170,A,2,2017-05-11 07:49:13.651261+00:00
58,68,11192,A,1,2017-05-11 07:49:01.230146+00:00
58,68,11192,B,2,2017-05-11 07:48:58.575913+00:00
23,65,11159,C,1,2017-05-11 07:48:51.901498+00:00
57,68,11180,A,1,2017-05-11 07:48:44.222757+00:00
19,69,11145,B,1,2017-05-11 07:48:41.703636+00:00
69,65,11189,C,1,2017-05-11 07:48:30.907780+00:00
87,58,11187,D,1,2017-05-11 07:48:18.853657+00:00
46,74,11188,D,1,2017-05-11 07:47:59.545103+00:00
46,74,11188,A,2,2017-05-11 07:47:44.219211+00:00
69,75,11134,B,1,2017-05-11 07:47:41.781438+00:00
71,66,11117,C,1,2017-05-11 07:47:39.939216+00:00
46,73,11186,B,1,2017-05-11 07:47:29.312706+00:00
46,73,11186,B,1,2017-05-11 07:47:29.314318+00:00
58,75,11179,B,1,2017-05-11 07:47:28.606425+00:00
87,57,11161,D,1,2017-05-11 07:47:07.041487+00:00
16,63,11136,C,1,2017-05-11 07:47:02.552367+00:00
58,67,11172,B,1,2017-05-11 07:46:49.937328+00:00
38,66,11124,C,1,2017-05-11 07:46:44.687258+00:00
59,63,10901,C,1,2017-05-11 07:46:23.489013+00:00
59,63,10901,A,2,2017-05-11 07:46:18.375455+00:00
59,63,10901,B,2,2017-05-11 07:46:15.717451+00:00
58,66,11140,C,1,2017-05-11 07:46:13.998784+00:00
31,74,11168,D,1,2017-05-11 07:46:05.343470+00:00
45,68,11138,A,1,2017-05-11 07:46:05.221135+00:00
57,75,11164,B,1,2017-05-11 07:46:04.412021+00:00
36,73,11167,B,1,2017-05-11 07:46:03.133661+00:00
43,65,11122,C,1,2017-05-11 07:46:02.057146+00:00
31,74,11168,A,2,2017-05-11 07:46:01.632635+00:00
35,68,11154,A,1,2017-05-11 07:46:00.747044+00:00
31,73,11165,B,1,2017-05-11 07:45:51.984795+00:00
36,72,11156,C,1,2017-05-11 07:45:45.460825+00:00
44,62,11068,C,2,2017-05-11 07:45:45.097094+00:00
57,75,11153,C,2,2017-05-11 07:45:39.650608+00:00
87,56,11146,C,1,2017-05-11 07:45:29.997486+00:00
23,64,11092,B,1,2017-05-11 07:45:25.245768+00:00
69,75,11134,B,1,2017-05-11 07:45:19.287305+00:00
69,75,11134,C,2,2017-05-11 07:45:16.649806+00:00
31,72,11151,C,1,2017-05-11 07:45:14.407496+00:00
31,71,11148,C,1,2017-05-11 07:44:56.350982+00:00
19,69,11145,B,1,2017-05-11 07:44:50.967088+00:00
36,71,11116,C,1,2017-05-11 07:44:46.112800+00:00
36,71,11116,A,2,2017-05-11 07:44:42.610533+00:00
31,70,11142,D,1,2017-05-11 07:44:40.414066+00:00
19,68,11131,A,1,2017-05-11 07:44:34.147785+00:00
87,55,11099,A,1,2017-05-11 07:44:33.605105+00:00
52,69,11019,B,1,2017-05-11 07:44:28.064250+00:00
46,72,11128,C,1,2017-05-11 07:44:15.663675+00:00
46,72,11128,D,2,2017-05-11 07:44:13.603171+00:00
58,65,11132,C,1,2017-05-11 07:44:10.237192+00:00
45,69,11055,B,1,2017-05-11 07:44:05.105782+00:00
16,62,11133,B,1,2017-05-11 07:43:55.608745+00:00
31,69,11106,B,1,2017-05-11 07:43:49.795900+00:00
35,69,11014,B,1,2017-05-11 07:43:46.711809+00:00
16,65,11111,C,1,2017-05-11 07:43:30.334541+00:00
91,74,11119,D,1,2017-05-11 07:43:11.911581+00:00
38,65,11096,C,1,2017-05-11 07:43:10.112764+00:00
91,74,11119,A,2,2017-05-11 07:43:07.273836+00:00
43,75,11112,B,1,2017-05-11 07:43:03.058335+00:00
91,73,11114,B,1,2017-05-11 07:42:54.552832+00:00
80,69,11085,B,1,2017-05-11 07:42:52.250748+00:00
80,69,11085,C,2,2017-05-11 07:42:50.700187+00:00
71,65,11094,C,1,2017-05-11 07:42:42.693914+00:00
36,70,11078,D,1,2017-05-11 07:42:38.405448+00:00
41,75,11069,B,1,2017-05-11 07:42:37.611358+00:00
91,72,11108,C,1,2017-05-11 07:42:36.406892+00:00
91,72,11108,B,2,2017-05-11 07:42:31.288310+00:00
91,72,11108,D,2,2017-05-11 07:42:24.865154+00:00
16,66,11063,C,1,2017-05-11 07:42:24.293713+00:00
58,64,11002,B,1,2017-05-11 07:42:08.743862+00:00
91,71,11104,C,1,2017-05-11 07:41:58.325388+00:00
91,71,11104,B,2,2017-05-11 07:41:53.911116+00:00
46,71,11102,C,1,2017-05-11 07:41:51.382770+00:00
46,71,11102,B,2,2017-05-11 07:41:43.773191+00:00
91,70,11101,D,1,2017-05-11 07:41:21.076163+00:00
91,70,11101,B,2,2017-05-11 07:41:16.118103+00:00
91,69,11076,B,1,2017-05-11 07:41:01.029656+00:00
87,54,11091,A,1,2017-05-11 07:40:47.755003+00:00
38,64,11049,B,1,2017-05-11 07:40:24.890715+00:00
34,74,11089,D,1,2017-05-11 07:40:09.364329+00:00
34,74,11089,A,2,2017-05-11 07:40:07.333761+00:00
31,68,11073,A,1,2017-05-11 07:39:56.981722+00:00
31,68,11073,B,2,2017-05-11 07:39:54.493558+00:00
34,73,11086,B,1,2017-05-11 07:39:53.078892+00:00
53,74,11084,D,1,2017-05-11 07:39:43.519309+00:00
23,69,11024,B,1,2017-05-11 07:39:36.021032+00:00
34,72,11081,C,1,2017-05-11 07:39:32.457750+00:00
53,73,11080,B,1,2017-05-11 07:39:22.140468+00:00
80,71,11074,C,1,2017-05-11 07:39:19.461016+00:00
87,53,11048,A,1,2017-05-11 07:39:12.893583+00:00
34,71,11077,C,1,2017-05-11 07:39:10.877146+00:00
34,71,11077,A,2,2017-05-11 07:39:08.258571+00:00
53,72,11070,C,1,2017-05-11 07:39:05.061544+00:00
34,70,11071,D,1,2017-05-11 07:38:56.004895+00:00
91,67,11052,B,1,2017-05-11 07:38:54.000801+00:00
87,53,11048,B,2,2017-05-11 07:38:53.185530+00:00
46,70,11067,D,1,2017-05-11 07:38:46.339674+00:00
34,69,11047,B,1,2017-05-11 07:38:37.565073+00:00
36,69,11065,B,1,2017-05-11 07:38:32.120254+00:00
53,71,11061,C,1,2017-05-11 07:38:30.507446+00:00
31,66,11040,C,1,2017-05-11 07:38:24.053404+00:00
44,75,11064,B,1,2017-05-11 07:38:21.989964+00:00
44,75,11064,D,2,2017-05-11 07:38:18.530649+00:00
53,71,11061,B,2,2017-05-11 07:38:14.540792+00:00
44,75,11064,A,2,2017-05-11 07:38:13.435461+00:00
46,69,10684,B,1,2017-05-11 07:38:12.532875+00:00
73,75,11059,B,1,2017-05-11 07:37:36.369079+00:00
53,70,11035,D,1,2017-05-11 07:37:31.376806+00:00
53,70,11035,B,2,2017-05-11 07:37:29.314678+00:00
73,74,11057,D,1,2017-05-11 07:37:22.189164+00:00
53,70,11035,C,2,2017-05-11 07:37:14.980873+00:00
73,73,11051,B,1,2017-05-11 07:37:10.540178+00:00
16,68,11022,A,1,2017-05-11 07:37:10.322384+00:00
45,70,11039,D,1,2017-05-11 07:37:02.114683+00:00
91,66,11009,C,1,2017-05-11 07:36:57.834798+00:00
73,72,11021,C,1,2017-05-11 07:36:56.374899+00:00
38,63,11041,C,1,2017-05-11 07:36:51.292101+00:00
34,68,11032,A,1,2017-05-11 07:36:45.943886+00:00
71,64,10943,B,1,2017-05-11 07:36:41.344417+00:00
31,64,11004,B,1,2017-05-11 07:36:37.454929+00:00
38,63,11031,C,1,2017-05-11 07:36:35.829455+00:00
45,71,11027,C,1,2017-05-11 07:36:30.866397+00:00
19,70,10972,D,1,2017-05-11 07:36:20.041766+00:00
34,67,10976,B,1,2017-05-11 07:36:17.382289+00:00
53,69,10949,B,1,2017-05-11 07:36:13.616413+00:00
79,75,11013,B,1,2017-05-11 07:35:55.733120+00:00
45,72,11011,C,1,2017-05-11 07:35:55.534246+00:00
38,63,10936,C,1,2017-05-11 07:35:55.318340+00:00
79,75,11013,C,2,2017-05-11 07:35:54.200286+00:00
38,63,10936,A,2,2017-05-11 07:35:52.094072+00:00
73,71,10995,C,1,2017-05-11 07:35:38.229034+00:00
11,72,11016,C,1,2017-05-11 07:35:37.086537+00:00
45,72,11011,B,2,2017-05-11 07:35:35.262529+00:00
52,70,11010,D,1,2017-05-11 07:35:29.879893+00:00
23,63,10997,C,1,2017-05-11 07:35:22.247125+00:00
9,70,11007,D,1,2017-05-11 07:35:21.906264+00:00
11,71,11001,C,1,2017-05-11 07:35:20.658713+00:00
11,71,11001,B,2,2017-05-11 07:35:18.266409+00:00
79,74,11003,D,1,2017-05-11 07:35:14.524318+00:00
11,71,11001,D,2,2017-05-11 07:35:14.304416+00:00
18,75,10996,B,1,2017-05-11 07:35:14.292844+00:00
35,70,10916,D,1,2017-05-11 07:35:13.351274+00:00
18,75,10996,C,2,2017-05-11 07:35:09.936974+00:00
45,73,10999,B,1,2017-05-11 07:35:07.566041+00:00
91,65,10984,C,1,2017-05-11 07:35:06.721785+00:00
87,52,10978,A,1,2017-05-11 07:35:05.187900+00:00
11,71,11001,A,2,2017-05-11 07:35:03.643832+00:00
87,52,10978,C,2,2017-05-11 07:35:03.427029+00:00
9,69,10964,B,1,2017-05-11 07:35:01.051664+00:00
79,73,10992,B,1,2017-05-11 07:34:51.003509+00:00
87,52,10978,B,2,2017-05-11 07:34:48.323205+00:00
11,70,10981,D,1,2017-05-11 07:34:48.268787+00:00
45,74,10987,D,1,2017-05-11 07:34:47.532756+00:00
52,71,10963,C,1,2017-05-11 07:34:46.765769+00:00
74,70,10985,B,2,2017-05-11 07:34:46.218131+00:00
73,70,10990,D,1,2017-05-11 07:34:44.621741+00:00
18,74,10988,D,1,2017-05-11 07:34:41.997853+00:00
58,63,10946,C,1,2017-05-11 07:34:41.814359+00:00
87,52,10978,D,2,2017-05-11 07:34:39.838050+00:00
12,75,10975,B,1,2017-05-11 07:34:38.087834+00:00
79,72,10979,C,1,2017-05-11 07:34:37.269413+00:00
73,69,10885,B,1,2017-05-11 07:34:31.473247+00:00
18,73,10983,B,1,2017-05-11 07:34:25.011745+00:00
12,75,10975,D,2,2017-05-11 07:34:24.941184+00:00
12,75,10975,C,2,2017-05-11 07:34:21.665202+00:00
45,75,10971,B,1,2017-05-11 07:34:19.378136+00:00
91,64,10948,B,1,2017-05-11 07:34:12.509337+00:00
18,72,10973,C,1,2017-05-11 07:34:11.812219+00:00
11,69,10918,B,1,2017-05-11 07:34:11.036385+00:00
79,71,10967,C,1,2017-05-11 07:34:07.948916+00:00
31,63,10860,C,1,2017-05-11 07:34:04.567851+00:00
12,74,10969,D,1,2017-05-11 07:34:01.809203+00:00
34,66,10961,C,1,2017-05-11 07:33:58.449752+00:00
91,64,10948,D,2,2017-05-11 07:33:55.783304+00:00
18,71,10965,C,1,2017-05-11 07:33:52.011844+00:00
12,73,10938,B,1,2017-05-11 07:33:42.935696+00:00
79,70,10960,D,1,2017-05-11 07:33:42.551240+00:00
79,70,10960,C,2,2017-05-11 07:33:40.540704+00:00
19,71,10947,C,1,2017-05-11 07:33:36.779939+00:00
19,71,10947,B,2,2017-05-11 07:33:33.509941+00:00
18,70,10956,D,1,2017-05-11 07:33:33.114552+00:00
31,63,10860,A,2,2017-05-11 07:33:31.882749+00:00
19,71,10947,D,2,2017-05-11 07:33:25.256254+00:00
9,71,10954,C,1,2017-05-11 07:33:24.600133+00:00
52,72,10958,C,1,2017-05-11 07:33:22.999861+00:00
79,69,10924,B,1,2017-05-11 07:33:17.826378+00:00
87,51,10937,A,1,2017-05-11 07:33:16.114035+00:00
52,73,10951,B,1,2017-05-11 07:33:13.744929+00:00
87,51,10937,C,2,2017-05-11 07:33:12.362058+00:00
55,74,10953,D,1,2017-05-11 07:33:10.828237+00:00
23,62,10790,B,1,2017-05-11 07:33:07.796938+00:00
9,68,10940,A,1,2017-05-11 07:33:04.127539+00:00
55,74,10935,D,1,2017-05-11 07:32:55.505646+00:00
52,74,10905,D,1,2017-05-11 07:32:54.423898+00:00
55,74,10935,A,2,2017-05-11 07:32:52.946077+00:00
55,74,10935,C,2,2017-05-11 07:32:51.539545+00:00
53,68,10927,A,1,2017-05-11 07:32:42.145152+00:00
19,72,10886,C,1,2017-05-11 07:32:39.637026+00:00
58,62,10934,B,1,2017-05-11 07:32:33.672559+00:00
30,75,10907,B,1,2017-05-11 07:32:32.535894+00:00
16,70,10836,D,1,2017-05-11 07:32:31.244226+00:00
91,63,10919,C,1,2017-05-11 07:32:30.806035+00:00
9,72,10928,C,1,2017-05-11 07:32:29.320647+00:00
71,63,10880,C,1,2017-05-11 07:32:29.316811+00:00
16,70,10836,C,2,2017-05-11 07:32:28.821988+00:00
58,62,10934,A,2,2017-05-11 07:32:27.693999+00:00
34,65,10914,C,1,2017-05-11 07:32:14.533873+00:00
91,63,10919,D,2,2017-05-11 07:32:14.034841+00:00
34,65,10914,D,2,2017-05-11 07:32:12.570906+00:00
12,72,10902,C,1,2017-05-11 07:32:09.256710+00:00
38,62,10831,B,1,2017-05-11 07:32:08.814667+00:00
55,73,10923,B,1,2017-05-11 07:32:08.167841+00:00
55,73,10923,A,2,2017-05-11 07:32:07.067128+00:00
87,50,10894,C,1,2017-05-11 07:32:02.111011+00:00
9,73,10920,B,1,2017-05-11 07:32:00.954874+00:00
53,67,10793,B,1,2017-05-11 07:31:54.369403+00:00
36,68,10876,A,1,2017-05-11 07:31:51.671877+00:00
79,68,10909,A,1,2017-05-11 07:31:45.732644+00:00
55,72,10908,C,1,2017-05-11 07:31:44.095022+00:00
55,72,10908,B,2,2017-05-11 07:31:41.247736+00:00
55,72,10908,D,2,2017-05-11 07:31:40.060222+00:00
9,75,10910,B,1,2017-05-11 07:31:36.845659+00:00
91,62,10913,B,1,2017-05-11 07:31:33.433840+00:00
11,68,10884,A,1,2017-05-11 07:31:32.060657+00:00
35,71,10891,C,1,2017-05-11 07:31:24.252273+00:00
34,64,10858,B,1,2017-05-11 07:31:14.960456+00:00
9,67,10862,B,1,2017-05-11 07:31:08.524311+00:00
55,71,10903,C,1,2017-05-11 07:31:07.862301+00:00
52,75,10813,B,1,2017-05-11 07:30:58.627758+00:00
91,61,10849,D,1,2017-05-11 07:30:57.675731+00:00
30,73,10892,B,1,2017-05-11 07:30:57.601955+00:00
55,71,10897,B,2,2017-05-11 07:30:56.932522+00:00
12,71,10871,C,1,2017-05-11 07:30:56.857797+00:00
80,75,10883,B,1,2017-05-11 07:30:56.467737+00:00
80,75,10883,A,2,2017-05-11 07:30:55.042958+00:00
80,75,10883,C,2,2017-05-11 07:30:53.085324+00:00
91,61,10849,B,2,2017-05-11 07:30:52.335458+00:00
59,62,10887,B,1,2017-05-11 07:30:50.235491+00:00
55,71,10881,C,1,2017-05-11 07:30:47.868851+00:00
55,71,10881,B,2,2017-05-11 07:30:46.668087+00:00
59,62,10887,D,2,2017-05-11 07:30:45.496766+00:00
55,71,10881,A,2,2017-05-11 07:30:44.727347+00:00
49,75,10879,B,1,2017-05-11 07:30:42.428983+00:00
18,69,10781,B,1,2017-05-11 07:30:38.319675+00:00
35,72,10873,C,1,2017-05-11 07:30:36.259220+00:00
19,73,10866,B,1,2017-05-11 07:30:26.695676+00:00
73,68,10874,A,1,2017-05-11 07:30:24.903804+00:00
11,67,10779,B,1,2017-05-11 07:30:23.713676+00:00
55,70,10870,D,1,2017-05-11 07:30:20.840445+00:00
49,74,10872,D,1,2017-05-11 07:30:16.644962+00:00
71,62,10846,B,1,2017-05-11 07:30:15.651843+00:00
87,49,10845,A,1,2017-05-11 07:30:02.200908+00:00
35,73,10859,B,1,2017-05-11 07:29:56.904980+00:00
55,69,10867,B,1,2017-05-11 07:29:56.783205+00:00
12,70,10854,D,1,2017-05-11 07:29:56.775959+00:00
73,67,10804,B,1,2017-05-11 07:29:53.698060+00:00
73,67,10804,B,1,2017-05-11 07:29:50.445190+00:00
19,74,10853,D,1,2017-05-11 07:29:48.084709+00:00
55,69,10837,B,1,2017-05-11 07:29:47.978367+00:00
55,69,10837,C,2,2017-05-11 07:29:46.610086+00:00
55,69,10837,A,2,2017-05-11 07:29:45.155946+00:00
30,72,10844,C,1,2017-05-11 07:29:43.756662+00:00
87,49,10845,B,2,2017-05-11 07:29:43.757364+00:00
9,66,10791,C,1,2017-05-11 07:29:38.941096+00:00
31,62,10850,B,1,2017-05-11 07:29:37.278037+00:00
35,74,10852,D,1,2017-05-11 07:29:36.785085+00:00
34,63,10840,C,1,2017-05-11 07:29:31.272356+00:00
19,75,10851,B,1,2017-05-11 07:29:26.325863+00:00
12,69,10794,B,1,2017-05-11 07:29:24.248368+00:00
35,75,10832,B,1,2017-05-11 07:29:14.872080+00:00
91,60,10828,A,1,2017-05-11 07:29:04.541132+00:00
31,65,10825,C,1,2017-05-11 07:29:02.624843+00:00
71,75,10830,B,1,2017-05-11 07:28:50.804851+00:00
71,75,10830,D,2,2017-05-11 07:28:37.798356+00:00
87,48,10833,B,1,2017-05-11 07:28:36.452029+00:00
87,48,10833,A,2,2017-05-11 07:28:33.978293+00:00
34,62,10835,B,1,2017-05-11 07:28:18.568150+00:00
55,75,10827,B,1,2017-05-11 07:28:13.551195+00:00
55,75,10827,D,2,2017-05-11 07:28:11.918509+00:00
74,71,10824,C,1,2017-05-11 07:28:11.649694+00:00
55,75,10827,C,2,2017-05-11 07:28:09.690127+00:00
34,75,10807,B,1,2017-05-11 07:28:02.364379+00:00
34,75,10807,A,2,2017-05-11 07:27:59.979554+00:00
16,71,10805,C,1,2017-05-11 07:27:59.953262+00:00
87,45,10820,A,1,2017-05-11 07:27:58.135698+00:00
16,71,10805,A,2,2017-05-11 07:27:53.881063+00:00
91,59,10819,C,1,2017-05-11 07:27:47.662780+00:00
74,72,10818,C,1,2017-05-11 07:27:43.414115+00:00
31,75,10821,B,1,2017-05-11 07:27:42.407398+00:00
30,71,10815,C,1,2017-05-11 07:27:33.729965+00:00
30,71,10815,B,2,2017-05-11 07:27:31.892364+00:00
74,73,10811,B,1,2017-05-11 07:27:17.781110+00:00
91,58,10799,D,1,2017-05-11 07:27:16.541794+00:00
70,75,10800,B,1,2017-05-11 07:27:13.170087+00:00
87,44,10814,A,1,2017-05-11 07:27:12.161532+00:00
87,44,10814,C,2,2017-05-11 07:27:10.336858+00:00
87,44,10814,D,2,2017-05-11 07:27:09.120564+00:00
70,75,10800,D,2,2017-05-11 07:27:08.138464+00:00
87,44,10814,B,2,2017-05-11 07:27:07.474998+00:00
70,75,10800,C,2,2017-05-11 07:27:05.896403+00:00
16,71,10805,B,2,2017-05-11 07:27:04.039315+00:00
30,70,10808,D,1,2017-05-11 07:27:01.619256+00:00
91,58,10799,A,2,2017-05-11 07:27:00.912512+00:00
30,70,10808,B,2,2017-05-11 07:26:50.239836+00:00
74,74,10806,D,1,2017-05-11 07:26:39.425888+00:00
74,74,10806,A,2,2017-05-11 07:26:37.627995+00:00
74,74,10806,C,2,2017-05-11 07:26:35.698777+00:00
30,69,10778,B,1,2017-05-11 07:26:25.767778+00:00
74,74,10797,B,2,2017-05-11 07:26:25.295490+00:00
16,72,10785,C,1,2017-05-11 07:26:22.687604+00:00
74,75,10770,B,1,2017-05-11 07:26:11.782608+00:00
91,57,10792,D,1,2017-05-11 07:26:11.507459+00:00
91,57,10792,B,2,2017-05-11 07:26:08.300323+00:00
91,57,10792,C,2,2017-05-11 07:25:56.829739+00:00
91,75,10789,B,1,2017-05-11 07:25:25.242689+00:00
91,75,10789,D,2,2017-05-11 07:25:23.567092+00:00
53,75,10787,B,1,2017-05-11 07:25:20.755463+00:00
9,65,10768,C,1,2017-05-11 07:25:15.000158+00:00
16,73,10783,B,1,2017-05-11 07:24:31.747965+00:00
16,74,10780,D,1,2017-05-11 07:24:06.081503+00:00
16,75,10772,B,1,2017-05-11 07:23:43.704368+00:00
11,73,10777,B,1,2017-05-11 07:23:39.342091+00:00
18,68,10776,A,1,2017-05-11 07:23:39.041596+00:00
11,74,10775,D,1,2017-05-11 07:23:22.410687+00:00
30,68,10771,A,1,2017-05-11 07:23:20.717055+00:00
11,75,10769,B,1,2017-05-11 07:22:46.102410+00:00
11,75,10769,C,2,2017-05-11 07:22:43.679599+00:00
11,75,10769,D,2,2017-05-11 07:22:28.096355+00:00
30,67,10767,B,1,2017-05-11 07:22:26.765457+00:00
30,63,10739,C,1,2017-05-11 07:18:57.537921+00:00
66,75,10766,B,1,2017-05-11 07:15:41.021078+00:00
66,75,10766,C,2,2017-05-11 07:15:37.503524+00:00
66,75,10766,D,2,2017-05-11 07:15:35.398527+00:00
30,66,10761,C,1,2017-05-11 07:04:05.883836+00:00
30,65,10756,C,1,2017-05-11 06:58:46.888333+00:00
30,64,10755,B,1,2017-05-11 06:56:59.052446+00:00
30,63,10740,C,1,2017-05-11 06:53:58.171330+00:00
70,72,10751,C,1,2017-05-11 06:33:09.543404+00:00
70,71,10750,C,1,2017-05-11 06:32:25.880910+00:00
70,70,10749,D,1,2017-05-11 06:31:57.396470+00:00
70,69,10748,B,1,2017-05-11 06:30:14.770521+00:00
70,68,10747,A,1,2017-05-11 06:28:15.813757+00:00
70,73,10746,B,1,2017-05-11 06:27:01.796741+00:00
70,74,10745,D,1,2017-05-11 06:26:36.081395+00:00
70,74,10745,A,2,2017-05-11 06:26:27.125430+00:00
67,66,10742,C,1,2017-05-11 06:26:06.137670+00:00
66,61,10705,D,1,2017-05-11 06:14:45.653657+00:00
66,61,10705,B,2,2017-05-11 06:14:39.485669+00:00
30,62,10708,B,1,2017-05-11 06:09:28.614146+00:00
67,68,10732,A,1,2017-05-11 06:08:32.643444+00:00
67,68,10732,B,2,2017-05-11 06:08:30.324904+00:00
67,69,10724,B,1,2017-05-11 06:07:23.356867+00:00
63,69,10730,B,1,2017-05-11 06:06:09.649054+00:00
63,69,10730,B,1,2017-05-11 06:06:08.240810+00:00
63,69,10726,A,2,2017-05-11 06:05:41.447813+00:00
64,73,10729,B,1,2017-05-11 06:05:36.468982+00:00
64,72,10727,C,1,2017-05-11 06:05:02.325511+00:00
63,68,10722,A,1,2017-05-11 06:04:18.841426+00:00
67,70,10719,D,1,2017-05-11 06:04:15.779106+00:00
64,71,10721,C,1,2017-05-11 06:04:08.720010+00:00
63,67,10712,B,1,2017-05-11 06:03:51.510110+00:00
64,70,10718,D,1,2017-05-11 06:03:36.332913+00:00
65,73,10715,B,1,2017-05-11 06:03:17.792695+00:00
64,69,10710,B,1,2017-05-11 06:02:56.640345+00:00
65,72,10714,C,1,2017-05-11 06:02:47.622910+00:00
65,71,10713,C,1,2017-05-11 06:02:03.489718+00:00
65,71,10713,A,2,2017-05-11 06:02:01.026403+00:00
65,71,10713,D,2,2017-05-11 06:01:58.357061+00:00
65,71,10713,B,2,2017-05-11 06:01:53.951721+00:00
65,70,10711,D,1,2017-05-11 06:01:25.414004+00:00
65,70,10711,B,2,2017-05-11 06:01:21.532568+00:00
65,69,10692,B,1,2017-05-11 06:00:54.987054+00:00
63,66,10707,C,1,2017-05-11 06:00:29.740462+00:00
67,71,10703,C,1,2017-05-11 05:58:03.522735+00:00
67,71,10703,D,2,2017-05-11 05:58:01.999790+00:00
