学生序号,题号,Activity时间,Answer时间,Notes时间,AA时间差,NA时间差,最终时间差
31,91,2017-6-1 07:34:56,2017-06-01 07:35:24,,28,0,28
58,92,2017-6-1 07:35:26,2017-06-01 07:35:40,,14,0,14
67,93,2017-6-1 07:35:19,2017-06-01 07:35:29,,10,0,10
45,93,2017-6-1 07:35:13,2017-06-01 07:35:45,,32,0,32
48,93,2017-6-1 07:35:07,2017-06-01 07:37:24,,137,0,137
42,62,2017-6-1 07:33:37,2017-06-01 07:34:07,,30,0,30
56,92,2017-6-1 07:34:58,2017-06-01 07:35:43,,45,0,45
71,91,2017-6-1 07:34:45,2017-06-01 07:37:55,,190,0,190
56,91,2017-6-1 07:29:17,2017-06-01 07:30:45,,88,0,88
48,92,2017-6-1 07:34:34,2017-06-01 07:34:58,,24,0,24
67,94,2017-6-1 07:34:23,2017-06-01 07:35:07,,44,0,44
52,94,2017-6-1 07:34:22,2017-06-01 07:38:37,,255,0,255
45,94,2017-6-1 07:34:19,2017-06-01 07:35:03,,44,0,44
54,93,2017-6-1 07:34:14,2017-06-01 07:38:28,,254,0,254
48,91,2017-6-1 07:29:54,2017-06-01 07:30:15,,21,0,21
48,91,2017-6-1 07:32:57,2017-06-01 07:33:01,,4,0,4
67,95,2017-6-1 07:32:55,2017-06-01 07:34:00,,65,0,65
12,97,2017-6-1 07:34:04,2017-06-01 07:34:36,,32,0,32
52,93,2017-6-1 07:33:58,2017-06-01 07:34:14,,16,0,16
39,92,2017-6-1 07:33:34,2017-06-01 07:35:06,,92,0,92
79,97,2017-6-1 07:21:58,2017-06-01 07:22:25,,27,0,27
42,97,2017-6-1 07:33:07,2017-06-01 07:33:13,,6,0,6
79,96,2017-6-1 07:32:03,2017-06-01 07:32:47,,44,0,44
67,96,2017-6-1 07:30:26,2017-06-01 07:32:36,,130,0,130
12,96,2017-6-1 07:32:37,2017-06-01 07:33:29,,52,0,52
11,96,2017-6-1 07:32:26,2017-06-01 07:32:58,,32,0,32
59,96,2017-6-1 07:32:23,2017-06-01 07:33:13,,50,0,50
12,95,2017-6-1 07:32:03,2017-06-01 07:32:26,,23,0,23
45,96,2017-6-1 07:32:00,2017-06-01 07:33:20,,80,0,80
39,91,2017-6-1 07:31:50,2017-06-01 07:33:22,,92,0,92
79,95,2017-6-1 07:31:21,2017-06-01 07:31:57,,36,0,36
53,97,2017-6-1 07:31:00,2017-06-01 07:31:57,,57,0,57
71,92,2017-6-1 07:30:52,2017-06-01 07:33:13,,141,0,141
79,94,2017-6-1 07:30:43,2017-06-01 07:31:15,,32,0,32
59,95,2017-6-1 07:30:28,2017-06-01 07:32:16,,108,0,108
79,93,2017-6-1 07:30:23,2017-06-01 07:30:37,,14,0,14
77,62,2017-6-1 07:30:17,2017-06-01 07:46:05,,948,0,948
70,91,2017-6-1 07:29:17,2017-06-01 07:30:09,,52,0,52
59,94,2017-6-1 07:30:06,2017-06-01 07:30:21,,15,0,15
52,92,2017-6-1 07:30:03,2017-06-01 07:33:51,,228,0,228
54,95,2017-6-1 07:30:03,2017-06-01 07:30:51,,48,0,48
71,93,2017-6-1 07:29:58,2017-06-01 07:30:19,,21,0,21
79,92,2017-6-1 07:29:29,2017-06-01 07:30:16,,47,0,47
71,94,2017-6-1 07:28:42,2017-06-01 07:29:01,,19,0,19
11,95,2017-6-1 07:29:06,2017-06-01 07:32:19,,193,0,193
79,91,2017-6-1 07:29:01,2017-06-01 07:29:23,,22,0,22
79,90,2017-6-1 07:28:39,2017-06-01 07:28:56,,17,0,17
16,96,2017-6-1 07:28:35,2017-06-01 07:32:28,,233,0,233
54,96,2017-6-1 05:31:45,2017-06-01 05:36:10,,265,0,265
12,94,2017-6-1 07:28:24,2017-06-01 07:31:41,,197,0,197
71,95,2017-6-1 07:24:41,2017-06-01 07:27:41,,180,0,180
58,91,2017-6-1 07:28:06,2017-06-01 07:31:06,,180,0,180
18,97,2017-6-1 07:27:52,2017-06-01 07:28:10,,18,0,18
21,96,2017-6-1 07:22:15,2017-06-01 07:27:04,,289,0,289
79,89,2017-6-1 07:27:01,2017-06-01 07:28:25,,84,0,84
18,96,2017-6-1 07:27:00,2017-06-01 07:27:46,,46,0,46
11,94,2017-6-1 07:26:47,2017-06-01 07:28:59,,132,0,132
54,97,2017-6-1 07:26:40,2017-06-01 07:28:23,,103,0,103
79,88,2017-6-1 07:25:30,2017-06-01 07:26:39,,69,0,69
59,91,2017-6-1 07:25:57,2017-06-01 07:27:36,,99,0,99
79,87,2017-6-1 07:25:09,2017-06-01 07:25:24,,15,0,15
52,91,2017-6-1 07:25:06,2017-06-01 07:29:54,,288,0,288
52,96,2017-6-1 07:24:28,2017-06-01 07:24:58,,30,0,30
71,96,2017-6-1 07:22:17,2017-06-01 07:23:27,,70,0,70
79,86,2017-6-1 07:23:52,2017-06-01 07:24:54,,62,0,62
11,93,2017-6-1 07:23:30,2017-06-01 07:26:39,,189,0,189
79,85,2017-6-1 07:23:26,2017-06-01 07:23:45,,19,0,19
79,84,2017-6-1 07:22:37,2017-06-01 07:23:17,,40,0,40
11,92,2017-6-1 07:22:27,2017-06-01 07:23:23,,56,0,56
11,91,2017-6-1 07:21:12,2017-06-01 07:21:54,,42,0,42
11,97,2017-6-1 07:19:52,2017-06-01 07:20:35,,43,0,43
36,95,2017-6-1 06:28:26,2017-06-01 06:28:53,,27,0,27
36,94,2017-6-1 06:27:32,2017-06-01 06:28:08,,36,0,36
36,93,2017-6-1 06:26:55,2017-06-01 06:27:21,,26,0,26
36,92,2017-6-1 06:26:26,2017-06-01 06:26:44,,18,0,18
82,96,2017-6-1 05:59:35,2017-06-01 06:00:43,,68,0,68
82,90,2017-6-1 06:05:00,2017-06-01 06:05:42,,42,0,42
82,91,2017-6-1 06:04:08,2017-06-01 06:04:50,,42,0,42
82,92,2017-6-1 06:03:31,2017-06-01 06:03:57,,26,0,26
82,93,2017-6-1 06:02:49,2017-06-01 06:03:14,,25,0,25
82,94,2017-6-1 06:01:53,2017-06-01 06:02:38,,45,0,45
82,95,2017-6-1 06:01:18,2017-06-01 06:01:43,,25,0,25
64,96,2017-6-1 05:54:03,2017-06-01 05:54:48,,45,0,45
64,95,2017-6-1 05:53:34,2017-06-01 05:53:55,,21,0,21
64,94,2017-6-1 05:53:10,2017-06-01 05:53:25,,15,0,15
65,95,2017-6-1 05:52:08,2017-06-01 05:53:21,,73,0,73
64,93,2017-6-1 05:51:58,2017-06-01 05:52:58,,60,0,60
65,94,2017-6-1 05:51:41,2017-06-01 05:51:54,,13,0,13
64,92,2017-6-1 05:50:04,2017-06-01 05:51:42,,98,0,98
65,93,2017-6-1 05:49:43,2017-06-01 05:51:20,,97,0,97
64,91,2017-6-1 05:49:25,2017-06-01 05:49:53,,28,0,28
65,92,2017-6-1 05:49:10,2017-06-01 05:49:31,,21,0,21
64,90,2017-6-1 05:48:46,2017-06-01 05:49:14,,28,0,28
65,91,2017-6-1 05:47:26,2017-06-01 05:48:41,,75,0,75
64,89,2017-6-1 05:47:18,2017-06-01 05:48:29,,71,0,71
65,90,2017-6-1 05:46:53,2017-06-01 05:47:13,,20,0,20
64,88,2017-6-1 05:46:38,2017-06-01 05:47:08,,30,0,30
64,87,2017-6-1 05:46:16,2017-06-01 05:46:28,,12,0,12
63,96,2017-6-1 05:45:50,2017-06-01 05:50:32,,282,0,282
64,86,2017-6-1 05:45:19,2017-06-01 05:45:57,,38,0,38
64,85,2017-6-1 05:44:41,2017-06-01 05:45:02,,21,0,21
64,84,2017-6-1 05:44:23,2017-06-01 05:44:27,,4,0,4
63,95,2017-6-1 05:41:14,2017-06-01 05:45:38,,264,0,264
64,83,2017-6-1 05:40:32,2017-06-01 05:41:16,,44,0,44
63,94,2017-6-1 05:40:29,2017-06-01 05:41:03,,34,0,34
63,93,2017-6-1 05:40:08,2017-06-01 05:40:19,,11,0,11
60,52,2017-6-1 05:39:31,2017-06-01 05:46:29,,418,0,418
36,91,2017-6-1 05:38:29,2017-06-01 05:38:59,,30,0,30
9,91,2017-6-1 05:37:49,2017-06-01 05:38:27,,38,0,38
65,96,2017-6-1 05:36:07,2017-06-01 05:46:05,,598,0,598
63,92,2017-6-1 05:35:42,2017-06-01 05:37:08,2017-06-01 05:35:42,86,0,86
63,91,2017-6-1 05:33:16,2017-06-01 05:34:05,,49,0,49
63,91,2017-6-1 05:34:14,2017-06-01 05:34:29,2017-06-01 05:34:14,15,0,15
63,90,2017-6-1 05:33:01,2017-06-01 05:33:10,,9,0,9
35,92,2017-6-1 05:29:21,2017-06-01 05:41:04,,703,0,703
35,93,2017-6-1 05:28:57,2017-06-01 05:29:10,,13,0,13
13,96,2017-6-1 05:08:01,2017-06-01 05:09:00,,59,0,59
53,95,2017-5-31 12:41:26,2017-05-31 12:42:17,,51,0,51
53,94,2017-5-31 12:38:46,2017-05-31 12:41:04,,138,0,138
53,96,2017-5-31 12:35:54,2017-05-31 12:38:27,,153,0,153
25,96,2017-5-31 07:42:35,2017-05-31 07:44:49,,134,0,134
20,96,2017-5-31 07:48:46,2017-05-31 07:50:22,,96,0,96
13,94,2017-5-30 09:43:25,2017-05-30 09:43:53,,28,0,28
33,94,2017-5-30 01:46:38,2017-05-30 01:47:47,2017-05-30 01:47:51,69,73,73
33,94,2017-5-30 02:23:51,2017-05-30 02:24:08,,17,0,17
33,86,2017-5-30 02:22:36,2017-05-30 02:23:06,,30,0,30
33,86,2017-5-30 02:23:19,2017-05-30 02:23:39,2017-05-30 02:23:19,20,0,20
33,87,2017-5-30 02:11:24,2017-05-30 02:21:42,,618,0,618
33,88,2017-5-30 02:10:04,2017-05-30 02:10:44,2017-05-30 02:10:49,40,45,45
33,88,2017-5-30 02:10:50,2017-05-30 02:11:15,,25,0,25
33,89,2017-5-30 02:09:28,2017-05-30 02:09:58,,30,0,30
33,90,2017-5-30 02:09:07,2017-05-30 02:09:22,,15,0,15
33,91,2017-5-30 02:03:47,2017-05-30 02:04:34,,47,0,47
33,91,2017-5-30 02:04:44,2017-05-30 02:08:07,2017-05-30 02:04:44,203,0,203
33,92,2017-5-30 01:58:37,2017-05-30 02:03:13,,276,0,276
33,92,2017-5-30 02:03:16,2017-05-30 02:03:31,2017-05-30 02:03:16,15,0,15
33,93,2017-5-30 01:58:14,2017-05-30 01:58:30,,16,0,16
33,85,2017-5-30 01:56:29,2017-05-30 01:57:18,,49,0,49
33,84,2017-5-30 01:55:16,2017-05-30 01:55:58,,42,0,42
33,84,2017-5-30 01:56:03,2017-05-30 01:56:19,2017-05-30 01:56:03,16,0,16
33,81,2017-5-30 01:48:37,2017-05-30 01:52:29,,232,0,232
22,92,2017-5-29 12:23:09,2017-05-29 12:24:21,,72,0,72
22,93,2017-5-29 12:22:44,2017-05-29 12:23:03,,19,0,19
51,94,2017-5-29 07:28:46,2017-05-29 07:29:16,,30,0,30
12,93,2017-5-29 07:05:49,2017-05-29 07:06:49,,60,0,60
12,92,2017-5-29 07:05:12,2017-05-29 07:05:36,,24,0,24
12,91,2017-5-29 07:01:16,2017-05-29 07:02:15,,59,0,59
51,92,2017-5-29 05:50:38,2017-05-29 05:51:22,,44,0,44
51,93,2017-5-29 05:50:03,2017-05-29 05:50:29,,26,0,26
13,93,2017-5-29 02:57:24,2017-05-29 02:58:03,,39,0,39
53,92,2017-5-29 02:00:51,2017-05-29 02:01:33,,42,0,42
53,91,2017-5-29 01:59:27,2017-05-29 02:00:36,,69,0,69
53,93,2017-5-29 01:58:50,2017-05-29 01:59:15,,25,0,25
25,92,2017-5-28 09:48:24,2017-05-28 09:49:25,,61,0,61
25,91,2017-5-28 09:45:26,2017-05-28 09:46:13,,47,0,47
25,91,2017-5-28 09:46:18,2017-05-28 09:48:06,2017-05-28 09:46:18,108,0,108
25,93,2017-5-28 09:44:48,2017-05-28 09:45:14,,26,0,26
26,68,2017-5-22 11:54:52,2017-05-22 11:56:50,,118,0,118
28,91,2017-5-27 15:11:01,2017-05-27 15:12:17,,76,0,76
28,90,2017-5-27 15:10:42,2017-05-27 15:10:56,,14,0,14
28,89,2017-5-27 15:10:21,2017-05-27 15:10:36,,15,0,15
28,88,2017-5-27 15:09:54,2017-05-27 15:10:15,,21,0,21
28,87,2017-5-27 15:09:33,2017-05-27 15:09:48,,15,0,15
28,86,2017-5-27 15:08:45,2017-05-27 15:09:25,,40,0,40
28,85,2017-5-27 15:07:31,2017-05-27 15:08:35,,64,0,64
28,84,2017-5-27 15:06:54,2017-05-27 15:07:21,,27,0,27
28,83,2017-5-27 15:06:11,2017-05-27 15:06:45,,34,0,34
28,92,2017-5-27 15:05:30,2017-05-27 15:05:59,,29,0,29
13,92,2017-5-27 13:30:48,2017-05-27 13:31:52,,64,0,64
13,91,2017-5-27 13:29:31,2017-05-27 13:30:03,,32,0,32
13,90,2017-5-27 13:29:10,2017-05-27 13:29:20,,10,0,10
13,89,2017-5-27 13:28:17,2017-05-27 13:28:56,,39,0,39
13,88,2017-5-27 13:27:58,2017-05-27 13:28:08,,10,0,10
20,89,2017-5-25 07:34:43,2017-05-25 07:35:21,,38,0,38
20,89,2017-5-27 09:04:26,2017-05-27 09:04:52,,26,0,26
20,90,2017-5-25 07:29:24,2017-05-25 07:30:19,,55,0,55
20,77,2017-5-25 07:56:19,2017-05-25 07:57:34,,75,0,75
20,86,2017-5-25 07:39:50,2017-05-25 07:41:06,,76,0,76
20,86,2017-5-27 09:02:41,2017-05-27 09:03:27,,46,0,46
20,88,2017-5-25 07:35:40,2017-05-25 07:36:10,,30,0,30
20,88,2017-5-25 07:38:04,2017-05-25 07:38:08,,4,0,4
20,88,2017-5-27 09:02:02,2017-05-27 09:02:25,,23,0,23
20,91,2017-5-27 09:00:31,2017-05-27 09:01:06,,35,0,35
20,92,2017-5-27 08:56:21,2017-05-27 08:59:05,,164,0,164
54,91,2017-5-27 03:40:57,2017-05-27 03:41:45,,48,0,48
51,91,2017-5-26 12:35:49,2017-05-26 12:36:23,2017-05-26 12:36:34,34,45,45
51,90,2017-5-25 14:07:59,2017-05-25 14:08:26,,27,0,27
32,90,2017-5-25 14:41:38,2017-05-25 14:42:26,,48,0,48
54,90,2017-5-25 12:29:03,2017-05-25 12:29:38,,35,0,35
54,89,2017-5-25 12:29:49,2017-05-25 12:30:38,,49,0,49
74,88,2017-5-25 07:21:12,2017-05-25 07:24:38,,206,0,206
74,90,2017-5-25 07:20:13,2017-05-25 07:20:38,,25,0,25
39,89,2017-5-25 09:26:57,2017-05-25 09:28:40,,103,0,103
39,90,2017-5-25 08:47:58,2017-05-25 08:50:16,,138,0,138
39,88,2017-5-25 09:25:18,2017-05-25 09:26:26,,68,0,68
39,87,2017-5-25 09:24:48,2017-05-25 09:25:09,,21,0,21
39,86,2017-5-25 09:20:40,2017-05-25 09:23:18,,158,0,158
39,85,2017-5-25 09:20:23,2017-05-25 09:20:32,,9,0,9
39,84,2017-5-25 09:19:11,2017-05-25 09:20:08,,57,0,57
39,83,2017-5-25 09:18:10,2017-05-25 09:19:03,,53,0,53
25,84,2017-5-25 09:03:30,2017-05-25 09:12:50,,560,0,560
38,90,2017-5-25 08:20:01,2017-05-25 08:20:19,,18,0,18
69,89,2017-5-25 09:11:46,2017-05-25 09:12:45,,59,0,59
69,88,2017-5-25 09:09:29,2017-05-25 09:10:26,,57,0,57
39,82,2017-5-25 09:11:23,2017-05-25 09:15:35,,252,0,252
20,81,2017-5-18 08:36:49,2017-05-18 08:53:03,,974,0,974
69,87,2017-5-25 09:05:36,2017-05-25 09:05:59,,23,0,23
49,90,2017-5-25 07:40:34,2017-05-25 07:40:48,,14,0,14
25,90,2017-5-25 09:02:17,2017-05-25 09:03:16,,59,0,59
39,81,2017-5-25 09:00:37,2017-05-25 09:06:26,,349,0,349
69,86,2017-5-25 08:59:44,2017-05-25 09:03:45,,241,0,241
39,79,2017-5-25 08:59:39,2017-05-25 09:00:21,,42,0,42
69,85,2017-5-25 08:59:30,2017-05-25 08:59:39,,9,0,9
39,78,2017-5-25 08:59:16,2017-05-25 08:59:32,,16,0,16
69,84,2017-5-25 08:59:05,2017-05-25 08:59:26,,21,0,21
69,83,2017-5-25 08:57:50,2017-05-25 08:58:24,,34,0,34
39,77,2017-5-25 08:57:28,2017-05-25 08:59:04,,96,0,96
39,76,2017-5-25 08:50:30,2017-05-25 08:50:59,,29,0,29
69,82,2017-5-25 08:54:47,2017-05-25 08:57:44,,177,0,177
69,81,2017-5-25 08:35:26,2017-05-25 08:53:39,,1093,0,1093
25,89,2017-5-25 08:50:29,2017-05-25 09:02:09,,700,0,700
8,86,2017-5-25 08:46:18,2017-05-25 08:48:47,,149,0,149
25,88,2017-5-25 08:45:59,2017-05-25 08:47:21,,82,0,82
15,90,2017-5-25 08:03:49,2017-05-25 08:04:10,,21,0,21
8,85,2017-5-25 08:45:47,2017-05-25 08:46:05,,18,0,18
25,87,2017-5-25 08:45:25,2017-05-25 08:45:51,,26,0,26
8,87,2017-5-25 08:45:12,2017-05-25 08:45:25,,13,0,13
30,89,2017-5-25 08:43:32,2017-05-25 08:44:11,,39,0,39
30,87,2017-5-25 08:43:07,2017-05-25 08:43:16,,9,0,9
30,85,2017-5-25 08:41:21,2017-05-25 08:42:55,,94,0,94
30,84,2017-5-25 08:40:48,2017-05-25 08:41:12,,24,0,24
8,88,2017-5-25 08:39:55,2017-05-25 08:44:19,,264,0,264
30,88,2017-5-25 08:39:19,2017-05-25 08:40:15,,56,0,56
75,88,2017-5-25 08:39:12,2017-05-25 08:39:26,,14,0,14
75,90,2017-5-25 07:59:49,2017-05-25 08:00:15,,26,0,26
30,83,2017-5-25 08:28:15,2017-05-25 08:28:47,,32,0,32
25,86,2017-5-25 08:38:15,2017-05-25 08:45:07,,412,0,412
25,85,2017-5-25 08:36:51,2017-05-25 08:37:56,,65,0,65
69,79,2017-5-25 08:34:19,2017-05-25 08:34:58,,39,0,39
30,86,2017-5-25 08:29:58,2017-05-25 08:34:56,,298,0,298
75,87,2017-5-25 08:34:55,2017-05-25 08:35:26,,31,0,31
8,89,2017-5-25 08:34:05,2017-05-25 08:37:29,,204,0,204
69,78,2017-5-25 08:34:02,2017-05-25 08:34:14,,12,0,12
67,90,2017-5-25 07:20:59,2017-05-25 07:22:26,,87,0,87
67,83,2017-5-18 08:31:56,2017-05-18 08:32:09,,13,0,13
67,84,2017-5-25 07:31:32,2017-05-25 07:50:23,,1131,0,1131
69,77,2017-5-25 08:24:29,2017-05-25 08:26:31,,122,0,122
67,86,2017-5-25 07:29:51,2017-05-25 07:30:26,,35,0,35
8,84,2017-5-25 08:30:58,2017-05-25 08:32:09,,71,0,71
67,89,2017-5-25 07:22:41,2017-05-25 07:24:25,,104,0,104
67,89,2017-5-25 08:27:20,2017-05-25 08:28:14,,54,0,54
69,76,2017-5-25 08:21:45,2017-05-25 08:23:41,,116,0,116
75,86,2017-5-25 08:23:27,2017-05-25 08:34:32,,665,0,665
8,90,2017-5-25 08:23:16,2017-05-25 08:30:37,,441,0,441
56,90,2017-5-25 08:22:45,2017-05-25 08:23:01,,16,0,16
56,89,2017-5-25 08:22:06,2017-05-25 08:22:39,,33,0,33
15,81,2017-5-25 08:05:08,2017-05-25 08:20:50,,942,0,942
38,89,2017-5-25 08:17:59,2017-05-25 08:19:37,2017-05-25 08:17:59,98,0,98
70,89,2017-5-25 08:20:19,2017-05-25 08:21:00,,41,0,41
56,88,2017-5-25 08:20:11,2017-05-25 08:21:36,,85,0,85
30,82,2017-5-25 08:20:06,2017-05-25 08:28:02,,476,0,476
56,87,2017-5-25 08:19:58,2017-05-25 08:20:06,,8,0,8
30,81,2017-5-25 08:04:19,2017-05-25 08:11:09,,410,0,410
70,88,2017-5-25 08:17:10,2017-05-25 08:19:10,,120,0,120
21,89,2017-5-25 07:25:32,2017-05-25 07:41:19,,947,0,947
56,86,2017-5-25 08:16:52,2017-05-25 08:19:52,,180,0,180
70,87,2017-5-25 08:16:44,2017-05-25 08:17:00,,16,0,16
56,85,2017-5-25 08:16:36,2017-05-25 08:16:43,,7,0,7
56,84,2017-5-25 08:15:56,2017-05-25 08:16:31,,35,0,35
56,83,2017-5-25 08:15:05,2017-05-25 08:15:29,,24,0,24
56,82,2017-5-25 08:14:01,2017-05-25 08:14:49,,48,0,48
84,69,2017-5-25 08:11:44,2017-05-25 08:15:38,,234,0,234
84,90,2017-5-25 07:35:34,2017-05-25 07:36:00,,26,0,26
16,90,2017-5-25 08:00:01,2017-05-25 08:00:17,,16,0,16
84,70,2017-5-25 08:11:16,2017-05-25 08:11:29,,13,0,13
84,71,2017-5-25 08:06:13,2017-05-25 08:08:41,,148,0,148
16,89,2017-5-25 08:10:16,2017-05-25 08:11:36,,80,0,80
84,76,2017-5-25 08:02:44,2017-05-25 08:04:17,,93,0,93
84,74,2017-5-25 08:05:11,2017-05-25 08:05:21,,10,0,10
70,86,2017-5-25 08:09:53,2017-05-25 08:16:17,,384,0,384
75,85,2017-5-25 08:08:49,2017-05-25 08:09:53,,64,0,64
16,88,2017-5-25 08:08:09,2017-05-25 08:10:07,,118,0,118
75,84,2017-5-25 08:07:27,2017-05-25 08:07:53,,26,0,26
59,88,2017-5-25 07:43:12,2017-05-25 07:46:07,,175,0,175
21,90,2017-5-25 07:24:22,2017-05-25 07:25:11,,49,0,49
59,90,2017-5-25 07:49:44,2017-05-25 07:51:36,,112,0,112
22,90,2017-5-25 07:37:27,2017-05-25 07:41:49,,262,0,262
59,89,2017-5-25 07:46:38,2017-05-25 07:48:36,,118,0,118
22,84,2017-5-25 08:05:44,2017-05-25 08:06:04,,20,0,20
70,85,2017-5-25 08:04:44,2017-05-25 08:05:40,,56,0,56
84,72,2017-5-25 08:05:39,2017-05-25 08:06:08,,29,0,29
84,73,2017-5-25 08:05:27,2017-05-25 08:05:34,,7,0,7
21,84,2017-5-25 08:04:46,2017-05-25 08:05:14,,28,0,28
84,75,2017-5-25 08:04:37,2017-05-25 08:05:04,,27,0,27
15,79,2017-5-25 08:04:54,2017-05-25 08:05:00,,6,0,6
16,87,2017-5-25 08:04:16,2017-05-25 08:08:03,,227,0,227
30,79,2017-5-25 08:03:56,2017-05-25 08:04:11,,15,0,15
30,78,2017-5-25 08:03:30,2017-05-25 08:03:47,,17,0,17
16,86,2017-5-25 08:03:29,2017-05-25 08:04:07,,38,0,38
35,90,2017-5-25 07:22:20,2017-05-25 07:25:37,,197,0,197
45,90,2017-5-25 07:28:50,2017-05-25 07:30:02,,72,0,72
18,88,2017-5-23 08:40:57,2017-05-23 08:42:41,,104,0,104
48,90,2017-5-25 08:02:27,2017-05-25 08:02:51,,24,0,24
22,85,2017-5-25 08:02:25,2017-05-25 08:05:39,,194,0,194
21,85,2017-5-25 08:02:25,2017-05-25 08:04:40,,135,0,135
35,89,2017-5-25 08:02:23,2017-05-25 08:03:09,,46,0,46
18,90,2017-5-25 07:23:33,2017-05-25 07:24:05,,32,0,32
16,85,2017-5-25 08:02:22,2017-05-25 08:03:21,,59,0,59
30,77,2017-5-25 08:02:14,2017-05-25 08:03:19,,65,0,65
36,88,2017-5-25 08:00:01,2017-05-25 08:01:12,,71,0,71
84,77,2017-5-25 08:00:38,2017-05-25 08:02:34,,116,0,116
75,89,2017-5-25 08:00:35,2017-05-25 08:02:14,,99,0,99
16,84,2017-5-25 08:00:22,2017-05-25 08:01:26,,64,0,64
21,86,2017-5-25 08:00:09,2017-05-25 08:02:17,,128,0,128
21,87,2017-5-25 07:59:54,2017-05-25 08:00:03,,9,0,9
45,86,2017-5-25 07:40:35,2017-05-25 07:41:19,,44,0,44
36,87,2017-5-25 07:59:46,2017-05-25 07:59:54,,8,0,8
36,86,2017-5-25 07:56:51,2017-05-25 07:59:22,,151,0,151
48,89,2017-5-25 07:58:43,2017-05-25 08:02:20,,217,0,217
84,78,2017-5-25 07:58:35,2017-05-25 08:00:22,,107,0,107
84,79,2017-5-25 07:58:07,2017-05-25 07:58:29,,22,0,22
48,88,2017-5-25 07:57:09,2017-05-25 07:58:27,,78,0,78
70,84,2017-5-25 07:56:54,2017-05-25 08:04:07,,433,0,433
38,88,2017-5-25 07:55:44,2017-05-25 07:56:45,,61,0,61
48,87,2017-5-25 07:56:31,2017-05-25 07:57:03,,32,0,32
36,89,2017-5-25 07:56:23,2017-05-25 07:56:42,,19,0,19
70,90,2017-5-25 07:54:44,,2017-05-25 07:54:53,0,9,9
70,90,2017-5-25 07:56:15,2017-05-25 07:56:23,,8,0,8
22,87,2017-5-25 07:56:10,2017-05-25 07:59:15,,185,0,185
23,90,2017-5-25 07:34:08,2017-05-25 07:35:17,,69,0,69
23,85,2017-5-25 07:55:45,2017-05-25 07:56:08,,23,0,23
38,87,2017-5-25 07:55:28,2017-05-25 07:55:39,,11,0,11
38,86,2017-5-25 07:54:25,2017-05-25 07:54:58,,33,0,33
38,86,2017-5-25 07:55:04,2017-05-25 07:55:09,,5,0,5
36,85,2017-5-25 07:54:29,2017-05-25 07:56:06,,97,0,97
38,85,2017-5-25 07:54:07,2017-05-25 07:54:11,,4,0,4
21,88,2017-5-25 07:52:54,2017-05-25 07:54:04,,70,0,70
48,86,2017-5-25 07:53:40,2017-05-25 07:56:20,,160,0,160
45,88,2017-5-25 07:41:47,2017-05-25 07:45:31,,224,0,224
38,83,2017-5-18 08:47:45,2017-05-18 08:50:04,,139,0,139
38,83,2017-5-25 07:53:09,2017-05-25 07:53:45,2017-05-25 07:53:09,36,0,36
84,89,2017-5-25 07:52:46,2017-05-25 07:57:54,,308,0,308
48,85,2017-5-25 07:52:36,2017-05-25 07:53:32,,56,0,56
38,79,2017-5-18 09:04:20,2017-05-18 09:05:24,,64,0,64
38,79,2017-5-25 07:51:50,2017-05-25 07:51:59,,9,0,9
38,79,2017-5-25 07:52:19,2017-05-25 07:52:22,,3,0,3
48,84,2017-5-25 07:52:07,2017-05-25 07:52:30,,23,0,23
36,84,2017-5-25 07:51:58,2017-05-25 07:53:04,,66,0,66
30,76,2017-5-25 07:47:31,2017-05-25 07:49:06,2017-05-25 07:51:57,95,266,266
44,90,2017-5-25 07:38:27,2017-05-25 07:39:54,,87,0,87
44,89,2017-5-25 07:48:21,2017-05-25 07:50:40,,139,0,139
38,77,2017-5-18 09:05:29,2017-05-18 09:08:09,,160,0,160
38,77,2017-5-25 07:48:22,2017-05-25 07:50:10,,108,0,108
38,77,2017-5-25 07:50:34,2017-05-25 07:50:37,,3,0,3
38,77,2017-5-25 07:51:00,2017-05-25 07:51:02,,2,0,2
38,77,2017-5-25 07:51:07,2017-05-25 07:51:09,,2,0,2
38,77,2017-5-25 07:51:13,2017-05-25 07:51:16,,3,0,3
38,77,2017-5-25 07:51:21,2017-05-25 07:51:23,,2,0,2
38,77,2017-5-25 07:51:27,2017-05-25 07:51:29,,2,0,2
38,77,2017-5-25 07:51:34,2017-05-25 07:51:37,,3,0,3
49,89,2017-5-25 07:48:22,2017-05-25 07:49:50,,88,0,88
71,90,2017-5-25 07:22:40,2017-05-25 07:26:21,,221,0,221
71,84,2017-5-25 07:48:49,2017-05-25 07:49:19,,30,0,30
15,89,2017-5-25 07:50:45,2017-05-25 08:03:45,,780,0,780
48,83,2017-5-25 07:50:28,2017-05-25 07:51:53,,85,0,85
36,90,2017-5-25 07:50:24,2017-05-25 07:51:45,,81,0,81
80,90,2017-5-25 07:21:53,2017-05-25 07:39:32,,1059,0,1059
35,88,2017-5-25 07:48:34,2017-05-25 08:02:17,,823,0,823
41,86,2017-5-25 07:47:55,2017-05-25 07:52:07,,252,0,252
35,87,2017-5-25 07:47:51,2017-05-25 07:48:28,,37,0,37
71,85,2017-5-25 07:47:46,2017-05-25 07:48:41,,55,0,55
49,88,2017-5-25 07:47:41,2017-05-25 07:48:14,,33,0,33
